SEKTOR,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,180,301,302,303,304,305,307,308,309,310,407,408,409,501,503,509,600,700
20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2405.00,0.00,0.00,0.00,389414.00,3959583.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11269.00,0.00,0.00,0.00,0.00,0.00,108589.00,961234.00,0.00,0.00,0.00,0.00,59.00,880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1498.00,22374.00,0.00,0.00,5457284.00,3072021.00,0.00,0.00,0.00,15430.00,89938.00,105368.00,3177390.00,8634674.00,0.00,8205310.00,8205310.00,0.00,0.00,0.00,429364.00,8634674.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,870.00,433.00,199.00,72.00,34.00,0.00,105.00,7.00,0.00,29.00,62.00,0.00,0.00,9364.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14942.00,473468.00,0.00,0.00,0.00,0.00,0.00,660.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,258.00,0.00,0.00,500502.00,574253.00,110.00,20275.00,0.00,0.00,82082.00,82082.00,676719.00,1177221.00,0.00,516933.00,516933.00,0.00,0.00,0.00,660289.00,1177221.00
22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,1.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8958.00,227841.00,0.00,0.00,0.00,0.00,47.00,296.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1179.00,0.00,0.00,238368.00,1013504.00,0.00,0.00,906.00,616.00,10019.00,10635.00,1025045.00,1263412.00,955.00,291364.00,292320.00,0.00,0.00,0.00,971093.00,1263412.00
23,0.00,0.00,0.00,0.00,3174.00,5668.00,216.00,0.00,0.00,161.00,109.00,219.00,0.00,2059.00,7.00,0.00,37.00,95.00,0.00,0.00,0.00,282850.00,151836.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.00,2.00,46.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180709.00,720651.00,0.00,0.00,0.00,0.00,155.00,435.00,59.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3818.00,0.00,0.00,1352382.00,2360194.00,0.00,0.00,2722.00,0.00,0.00,0.00,2362915.00,3715297.00,0.00,1191090.00,1191090.00,0.00,0.00,0.00,2524207.00,3715297.00
24,0.00,7800.00,1119.00,2258.00,2850.00,1966.00,413.00,1390.00,691.00,539.00,146.00,61.00,0.00,266.00,6.00,0.00,40.00,129.00,0.00,0.00,0.00,0.00,0.00,228.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19902.00,14884.00,2.00,2635.00,302.00,0.00,0.00,0.00,17823.00,37725.00,0.00,24647.00,24647.00,0.00,0.00,0.00,13078.00,37724.00
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,351.00,175.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15758.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4922.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29200.00,236818.00,0.00,0.00,0.00,0.00,54.00,107.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,298.00,0.00,0.00,287721.00,131844.00,0.00,297974.00,688.00,0.00,0.00,0.00,430506.00,718227.00,0.00,236371.00,236371.00,0.00,0.00,0.00,481856.00,718227.00
26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.00,81.00,8451.00,47.00,47.00,0.00,145.00,9.00,0.00,10.00,38.00,0.00,11250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,169984.00,0.00,0.00,0.00,7137.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59859.00,193215.00,0.00,0.00,0.00,0.00,0.00,116.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,243.00,0.00,0.00,450796.00,138848.00,41.00,74272.00,397.00,0.00,28201.00,28201.00,241759.00,692555.00,0.00,679083.00,976083.00,0.00,0.00,0.00,13472.00,692555.00
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9913.00,0.00,203.00,0.00,422.00,375.00,5631.00,0.00,105484.00,124322.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1100922.00,11652.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1358952.00,0.00,212.00,0.00,200.00,0.00,212841.00,212841.00,213253.00,1572205.00,0.00,928649.00,928649.00,0.00,0.00,0.00,643557.00,1572206.00
28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,470.00,226.00,14.00,9.00,222.00,55.00,0.00,24.00,81.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3303.00,341.00,0.00,402.00,286.00,855.00,0.00,14811.00,17256.00,4.00,4328.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2264951.00,11262.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2318900.00,0.00,378.00,0.00,78.00,0.00,701482.00,701482.00,701938.00,3020838.00,0.00,2833718.00,2833718.00,0.00,0.00,0.00,187120.00,3020837.00
29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,5.00,98.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3453.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3806.00,0.00,0.00,0.00,31.00,242389.00,88624.00,331013.00,331045.00,334851.00,2874.00,306422.00,309297.00,0.00,0.00,0.00,25554.00,334851.00
30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,419.00,454.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3472.00,0.00,94399.00,13536.00,2685.00,0.00,7560.00,30715.00,0.00,211.00,156.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5388.00,0.00,0.00,0.00,0.00,72.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,159067.00,0.00,430.00,0.00,8.00,5700.00,25891.00,31592.00,32030.00,191097.00,105352.00,75766.00,181118.00,0.00,0.00,0.00,9979.00,191097.00
31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,2.00,31.00,134149.00,0.00,0.00,0.00,0.00,7739.00,0.00,0.00,652.00,0.00,0.00,24350.00,595.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5009.00,0.00,0.00,0.00,0.00,0.00,17030.00,230926.00,0.00,0.00,0.00,0.00,189.00,533.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,398.00,0.00,0.00,421630.00,690913.00,0.00,0.00,405.00,0.00,412933.00,412933.00,1104252.00,1525882.00,0.00,332778.00,332778.00,0.00,0.00,0.00,1193103.00,1525881.00
32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,10623.00,11926.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150635.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36127.00,300174.00,0.00,0.00,0.00,0.00,176.00,495.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1696.00,0.00,0.00,511883.00,1272946.00,0.00,0.00,1104.00,0.00,0.00,0.00,1274050.00,1785933.00,0.00,1582905.00,1582905.00,0.00,0.00,0.00,203028.00,1785932.00
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,398.00,2890.00,751547.00,0.00,0.00,0.00,0.00,79706.00,1566.00,0.00,0.00,0.00,0.00,20913.00,1020.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15102.00,145839.00,0.00,0.00,0.00,0.00,87.00,120.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,412.00,0.00,0.00,1019599.00,911678.00,0.00,0.00,163.00,0.00,0.00,0.00,911841.00,1931440.00,0.00,493396.00,493396.00,0.00,0.00,0.00,1438044.00,1931440.00
34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2787.00,1385.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1142.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,168453.00,61167.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,963.00,0.00,0.00,0.00,0.00,0.00,14602.00,246976.00,0.00,0.00,0.00,0.00,69.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.00,0.00,0.00,497670.00,1172568.00,0.00,0.00,2139.00,0.00,41222.00,41222.00,1215929.00,1713599.00,0.00,345188.00,345188.00,0.00,0.00,0.00,1368411.00,1713598.00
35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1780.00,2097.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22633.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26510.00,0.00,0.00,0.00,54.00,329548.00,1215759.00,1545307.00,1545361.00,1571870.00,43921.00,441870.00,485791.00,0.00,0.00,0.00,1086079.00,1571870.00
36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4921.00,5800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21088.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31810.00,0.00,0.00,0.00,445.00,0.00,1770977.00,1770977.00,1771422.00,1803232.00,4807.00,475387.00,480193.00,0.00,0.00,0.00,1323039.00,1803232.00
37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66358.00,78209.00,632.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4382.00,0.00,0.00,0.00,0.00,214823.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,364403.00,0.00,0.00,0.00,43969.00,252888.00,276525.00,529412.00,573382.00,937785.00,512277.00,389099.00,901376.00,0.00,0.00,0.00,36409.00,937785.00
38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17740.00,41990.00,49489.00,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,786.00,0.00,16198.00,2331.00,4.00,100036.00,1359144.00,13112.00,490.00,0.00,0.00,0.00,0.00,1891.00,23491.00,0.00,0.00,735286.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2362397.00,0.00,0.00,0.00,82555.00,34613.00,699103.00,733717.00,816271.00,3178669.00,80438.00,6679.00,87118.00,0.00,0.00,0.00,3091552.00,3178669.00
39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20787.00,12821.00,15110.00,0.00,0.00,226673.00,382.00,789.00,517.00,110915.00,0.00,14599.00,954.00,262.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10987.00,123897.00,48.00,0.00,0.00,0.00,615.00,1744.00,344.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,351.00,692.00,0.00,0.00,542561.00,262046.00,0.00,0.00,43108.00,4507433.00,106482.00,4613915.00,4919069.00,5461629.00,751657.00,1602677.00,2354334.00,0.00,0.00,0.00,3107295.00,5461629.00
40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,11.00,0.00,10108.00,0.00,0.00,0.00,0.00,13889.00,116285.00,0.00,0.00,95854.00,0.00,14124.00,27090.00,0.00,0.00,0.00,0.00,976.00,0.00,0.00,0.00,0.00,0.00,2458.00,0.00,219.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9740.00,28594.00,0.00,0.00,0.00,0.00,121.00,526.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,503.00,4540.00,0.00,0.00,325065.00,3688140.00,0.00,0.00,96383.00,419251.00,126167.00,545418.00,4329941.00,4655006.00,62595.00,2533430.00,2596025.00,0.00,0.00,0.00,2058981.00,4655006.00
41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,464.00,0.00,276.00,27976.00,26602.00,127.00,18791.00,310.00,0.00,0.00,0.00,0.00,94.00,694.00,5028.00,0.00,0.00,0.00,0.00,0.00,23.00,0.00,25.00,70315.00,45069.00,0.00,11747.00,7450.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5334.00,35138.00,0.00,0.00,0.00,0.00,642.00,1804.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1210.00,19371.00,0.00,0.00,278504.00,8685487.00,0.00,0.00,190.00,28920.00,137095.00,166016.00,8851692.00,9130196.00,1961961.00,3626403.00,5588364.00,0.00,0.00,0.00,3541832.00,9130197.00
42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,95.00,367.00,2696.00,0.00,0.00,0.00,0.00,3803.00,0.00,0.00,354.00,910850.00,0.00,746849.00,5309.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3475.00,450.00,5262.00,11003.00,0.00,0.00,1612.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3429.00,13234.00,0.00,0.00,0.00,0.00,645.00,1266.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,1515.00,0.00,0.00,1712288.00,976526.00,0.00,0.00,4684.00,50063.00,773239.00,823302.00,1804512.00,3516800.00,198162.00,3209582.00,3407745.00,0.00,0.00,0.00,109055.00,3516800.00
43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,319.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,283349.00,0.00,193.00,317.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1287.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1760.00,0.00,75053.00,10677.00,19857.00,411.00,499.00,0.00,0.00,330.00,932.00,519.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.00,572.00,0.00,0.00,396112.00,1661020.00,63233.00,0.00,25629.00,0.00,1275966.00,1275966.00,3025847.00,3421959.00,0.00,0.00,0.00,0.00,0.00,0.00,3421959.00,3421959.00
44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,182.00,0.00,0.00,10.00,44.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129090.00,0.00,4353.00,0.00,71120.00,1978.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4499.00,39039.00,297.00,0.00,0.00,0.00,409.00,956.00,639.00,69.00,0.00,0.00,0.00,0.00,42.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,0.00,144.00,1365.00,14.00,0.00,254414.00,1047167.00,8372.00,0.00,8032.00,38058.00,1352873.00,1390931.00,2454457.00,2708871.00,514529.00,286239.00,800768.00,0.00,0.00,0.00,1908103.00,2708871.00
45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,307.00,0.00,0.00,14.00,63.00,0.00,1084.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3807.00,13.00,94.00,1995.00,24669.00,29075.00,236.00,0.00,113592.00,263.00,0.00,65.00,124419.00,4122.00,47542.00,2994.00,1122.00,2093.00,0.00,648.00,193.00,889.00,0.00,8696.00,0.00,130.00,10617.00,0.00,0.00,0.00,0.00,121.00,0.00,0.00,0.00,0.00,0.00,3863.00,18897.00,0.00,0.00,0.00,64328.00,3551.00,26799.00,151.00,1375.00,0.00,0.00,165.00,1476.00,5052.00,147.00,0.00,0.00,0.00,557.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87.00,97.00,55.00,1000.00,0.00,0.00,506483.00,4052663.00,0.00,0.00,8229.00,297086.00,0.00,297086.00,4357978.00,4864461.00,77596.00,2469069.00,2546665.00,0.00,0.00,0.00,2317796.00,4864461.00
46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12171.00,0.00,9233.00,136677.00,7033.00,472.00,26243.00,442.00,0.00,0.00,0.00,0.00,0.00,869.00,63696.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3674.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,260539.00,0.00,0.00,0.00,75429.00,130297.00,1938512.00,2068809.00,2144239.00,2040777.00,1209805.00,16465.00,1226270.00,0.00,0.00,0.00,1178508.00,2404778.00
